1.00,55.00,0.00,1.00,56.53,56.53,0.00,0.00
4.00,55.00,0.00,2.00,52.40,54.46,0.00,0.00
6.00,55.00,0.00,3.00,49.75,52.89,0.00,0.00
7.00,55.00,0.00,4.00,59.78,54.61,0.00,0.00
8.00,55.00,0.00,5.00,58.86,55.46,0.00,0.00
10.00,55.00,0.00,6.00,50.21,54.59,0.00,0.00
12.00,55.00,0.00,7.00,56.70,54.89,0.00,0.00
13.00,55.00,1.00,1.00,57.86,57.86,1.00,4.00
13.00,55.00,1.00,2.00,58.85,58.35,1.00,4.00
14.00,55.00,1.00,3.00,49.18,55.30,0.00,0.00
14.00,55.00,1.00,4.00,57.63,55.88,1.00,4.00
15.00,55.00,1.00,5.00,49.86,54.68,0.00,0.00
15.00,55.00,1.00,6.00,58.81,55.37,1.00,4.00
17.00,55.00,1.00,7.00,52.39,54.94,0.00,0.00
20.00,55.00,2.00,1.00,53.68,53.68,0.00,0.00
21.00,55.00,2.00,2.00,57.30,55.49,0.00,0.00
22.00,55.00,2.00,3.00,52.82,54.60,0.00,0.00
23.00,55.00,2.00,4.00,54.45,54.56,0.00,0.00
24.00,55.00,2.00,5.00,53.77,54.41,0.00,0.00
26.00,55.00,2.00,6.00,59.07,55.18,0.00,0.00
29.00,55.00,2.00,7.00,52.42,54.79,0.00,0.00
30.00,55.00,3.00,1.00,49.83,49.83,0.00,0.00
31.00,55.00,3.00,2.00,56.36,53.10,0.00,0.00
35.00,55.00,3.00,3.00,56.78,54.32,0.00,0.00
37.00,55.00,3.00,4.00,56.53,54.88,1.00,3.00
37.00,55.00,3.00,5.00,56.67,55.23,1.00,3.00
38.00,55.00,3.00,6.00,54.91,55.18,1.00,3.00
38.00,55.00,3.00,7.00,54.23,55.05,1.00,3.00
