1.00,55.00,0.00,1.00,56.53,56.53,0.00,0.00
2.00,55.00,0.00,2.00,49.02,52.77,0.00,0.00
5.00,55.00,0.00,3.00,57.63,54.39,0.00,0.00
6.00,55.00,0.00,4.00,49.75,53.23,0.00,0.00
7.00,55.00,0.00,5.00,59.78,54.54,0.00,0.00
8.00,55.00,0.00,6.00,58.86,55.26,0.00,0.00
9.00,55.00,0.00,7.00,49.49,54.44,0.00,0.00
10.00,55.00,1.00,1.00,50.21,50.21,0.00,0.00
12.00,55.00,1.00,2.00,56.70,53.45,0.00,0.00
19.00,55.00,1.00,3.00,52.27,53.06,0.00,0.00
20.00,55.00,1.00,4.00,53.68,53.21,0.00,0.00
21.00,55.00,1.00,5.00,57.30,54.03,1.00,4.00
21.00,55.00,1.00,6.00,57.86,54.67,1.00,4.00
22.00,55.00,1.00,7.00,52.82,54.40,0.00,0.00
22.00,55.00,2.00,1.00,58.85,58.85,1.00,4.00
23.00,55.00,2.00,2.00,54.45,56.65,0.00,0.00
23.00,55.00,2.00,3.00,58.81,57.37,1.00,4.00
25.00,55.00,2.00,4.00,47.77,54.97,0.00,0.00
26.00,55.00,2.00,5.00,59.07,55.79,0.00,0.00
27.00,55.00,2.00,6.00,51.18,55.02,0.00,0.00
29.00,55.00,2.00,7.00,52.42,54.65,0.00,0.00
30.00,55.00,3.00,1.00,49.83,49.83,0.00,0.00
31.00,55.00,3.00,2.00,56.36,53.10,0.00,0.00
33.00,55.00,3.00,3.00,53.40,53.20,0.00,0.00
35.00,55.00,3.00,4.00,56.78,54.09,0.00,0.00
36.00,55.00,3.00,5.00,56.67,54.61,0.00,0.00
37.00,55.00,3.00,6.00,56.53,54.93,0.00,0.00
