0.00,55.00,0.00,1.00,54.62,54.62,0.00,0.00
1.00,55.00,0.00,2.00,63.26,58.94,0.00,0.00
2.00,55.00,0.00,3.00,59.98,59.29,0.00,0.00
3.00,55.00,0.00,4.00,57.98,58.96,0.00,0.00
4.00,55.00,0.00,5.00,51.34,57.44,0.00,0.00
5.00,55.00,0.00,6.00,51.34,56.42,0.00,0.00
44.00,55.00,0.00,7.00,52.88,55.91,1.00,2.00
44.00,55.00,1.00,1.00,53.57,53.57,1.00,2.00
45.00,55.00,1.00,2.00,58.94,56.25,0.00,0.00
45.00,55.00,1.00,3.00,51.56,54.69,1.00,2.00
46.00,55.00,1.00,4.00,53.68,54.44,0.00,0.00
46.00,55.00,1.00,5.00,52.00,53.95,1.00,2.00
47.00,55.00,1.00,6.00,56.80,54.42,0.00,0.00
47.00,55.00,1.00,7.00,53.38,54.27,1.00,2.00
48.00,55.00,2.00,1.00,57.20,57.20,0.00,0.00
48.00,55.00,2.00,2.00,51.09,54.15,1.00,2.00
49.00,55.00,2.00,3.00,51.77,53.36,0.00,0.00
49.00,55.00,2.00,4.00,53.37,53.36,1.00,2.00
50.00,55.00,2.00,5.00,63.54,55.40,0.00,0.00
50.00,55.00,2.00,6.00,53.56,55.09,1.00,2.00
51.00,55.00,2.00,7.00,51.75,54.61,1.00,2.00
51.00,55.00,3.00,1.00,51.73,51.73,1.00,2.00
52.00,55.00,3.00,2.00,63.09,57.41,0.00,0.00
52.00,55.00,3.00,3.00,52.19,55.67,1.00,2.00
53.00,55.00,3.00,4.00,62.42,57.36,0.00,0.00
54.00,55.00,3.00,5.00,57.97,57.48,0.00,0.00
56.00,55.00,3.00,6.00,50.33,56.29,0.00,0.00
77.00,55.00,3.00,7.00,50.11,55.40,1.00,1.00
77.00,55.00,4.00,1.00,49.08,49.08,1.00,1.00
78.00,55.00,4.00,2.00,54.38,51.73,0.00,0.00
78.00,55.00,4.00,3.00,50.12,51.19,1.00,1.00
79.00,55.00,4.00,4.00,49.68,50.81,1.00,1.00
79.00,55.00,4.00,5.00,49.52,50.55,1.00,1.00
80.00,55.00,4.00,6.00,50.83,50.60,1.00,1.00
80.00,55.00,4.00,7.00,50.47,50.58,1.00,1.00
81.00,55.00,5.00,1.00,58.35,58.35,0.00,0.00
81.00,55.00,5.00,2.00,49.98,54.16,1.00,1.00
82.00,55.00,5.00,3.00,53.96,54.10,0.00,0.00
82.00,55.00,5.00,4.00,49.70,53.00,1.00,1.00
83.00,55.00,5.00,5.00,49.31,52.26,1.00,1.00
83.00,55.00,5.00,6.00,49.87,51.86,1.00,1.00
87.00,55.00,5.00,7.00,58.56,52.82,1.00,4.00
87.00,55.00,6.00,1.00,59.94,59.94,1.00,4.00
88.00,55.00,6.00,2.00,62.31,61.13,0.00,0.00
88.00,55.00,6.00,3.00,59.94,60.73,1.00,4.00
89.00,55.00,6.00,4.00,56.08,59.57,0.00,0.00
89.00,55.00,6.00,5.00,59.60,59.57,1.00,4.00
90.00,55.00,6.00,6.00,57.14,59.17,1.00,4.00
90.00,55.00,6.00,7.00,59.26,59.18,1.00,4.00
91.00,55.00,7.00,1.00,59.70,59.70,0.00,0.00
91.00,55.00,7.00,2.00,58.11,58.91,1.00,4.00
92.00,55.00,7.00,3.00,60.41,59.41,0.00,0.00
92.00,55.00,7.00,4.00,57.89,59.03,1.00,4.00
93.00,55.00,7.00,5.00,57.42,58.71,0.00,0.00
93.00,55.00,7.00,6.00,58.18,58.62,1.00,4.00
94.00,55.00,7.00,7.00,59.62,58.76,1.00,4.00
94.00,55.00,8.00,1.00,58.02,58.02,1.00,4.00
95.00,55.00,8.00,2.00,56.41,57.21,0.00,0.00
96.00,55.00,8.00,3.00,56.84,57.09,0.00,0.00
97.00,55.00,8.00,4.00,55.41,56.67,0.00,0.00
98.00,55.00,8.00,5.00,49.38,55.21,0.00,0.00
99.00,55.00,8.00,6.00,50.62,54.45,0.00,0.00
106.00,55.00,8.00,7.00,55.16,54.55,1.00,3.00
106.00,55.00,9.00,1.00,56.63,56.63,1.00,3.00
107.00,55.00,9.00,2.00,60.33,58.48,0.00,0.00
107.00,55.00,9.00,3.00,54.35,57.10,1.00,3.00
108.00,55.00,9.00,4.00,52.43,55.94,0.00,0.00
108.00,55.00,9.00,5.00,54.83,55.72,1.00,3.00
109.00,55.00,9.00,6.00,50.15,54.79,0.00,0.00
109.00,55.00,9.00,7.00,56.43,55.02,1.00,3.00
110.00,55.00,10.00,1.00,53.35,53.35,0.00,0.00
110.00,55.00,10.00,2.00,55.60,54.47,1.00,3.00
111.00,55.00,10.00,3.00,51.42,53.46,0.00,0.00
111.00,55.00,10.00,4.00,56.71,54.27,1.00,3.00
112.00,55.00,10.00,5.00,62.95,56.01,0.00,0.00
112.00,55.00,10.00,6.00,55.84,55.98,1.00,3.00
113.00,55.00,10.00,7.00,54.50,55.77,1.00,3.00
113.00,55.00,11.00,1.00,55.48,55.48,1.00,3.00
114.00,55.00,11.00,2.00,58.50,56.99,0.00,0.00
114.00,55.00,11.00,3.00,56.87,56.95,1.00,3.00
115.00,55.00,11.00,4.00,62.07,58.23,0.00,0.00
115.00,55.00,11.00,5.00,61.12,58.81,1.00,5.00
116.00,55.00,11.00,6.00,62.61,59.44,1.00,5.00
116.00,55.00,11.00,7.00,61.95,59.80,1.00,5.00
117.00,55.00,12.00,1.00,51.80,51.80,0.00,0.00
117.00,55.00,12.00,2.00,61.23,56.52,1.00,5.00
118.00,55.00,12.00,3.00,62.39,58.47,0.00,0.00
118.00,55.00,12.00,4.00,61.03,59.11,1.00,5.00
119.00,55.00,12.00,5.00,57.09,58.71,0.00,0.00
119.00,55.00,12.00,6.00,61.43,59.16,1.00,5.00
120.00,55.00,12.00,7.00,62.83,59.69,1.00,5.00
120.00,55.00,13.00,1.00,62.64,62.64,1.00,5.00
121.00,55.00,13.00,2.00,62.44,62.54,0.00,0.00
