0.00,55.00,0.00,1.00,58.81,58.81,0.00,0.00
1.00,55.00,0.00,2.00,56.53,57.67,0.00,0.00
3.00,55.00,0.00,3.00,46.41,53.92,0.00,0.00
4.00,55.00,0.00,4.00,52.40,53.54,0.00,0.00
5.00,55.00,0.00,5.00,57.63,54.36,0.00,0.00
6.00,55.00,0.00,6.00,49.75,53.59,0.00,0.00
7.00,55.00,0.00,7.00,59.78,54.47,0.00,0.00
8.00,55.00,1.00,1.00,58.86,58.86,0.00,0.00
10.00,55.00,1.00,2.00,50.21,54.54,0.00,0.00
11.00,55.00,1.00,3.00,58.85,55.97,0.00,0.00
12.00,55.00,1.00,4.00,56.70,56.16,0.00,0.00
13.00,55.00,1.00,5.00,57.86,56.50,0.00,0.00
18.00,55.00,1.00,6.00,47.93,55.07,0.00,0.00
20.00,55.00,1.00,7.00,53.68,54.87,0.00,0.00
21.00,55.00,2.00,1.00,57.30,57.30,0.00,0.00
22.00,55.00,2.00,2.00,52.82,55.06,0.00,0.00
23.00,55.00,2.00,3.00,54.45,54.86,0.00,0.00
24.00,55.00,2.00,4.00,53.77,54.59,0.00,0.00
25.00,55.00,2.00,5.00,47.77,53.22,0.00,0.00
26.00,55.00,2.00,6.00,59.07,54.20,0.00,0.00
28.00,55.00,2.00,7.00,54.23,54.20,0.00,0.00
29.00,55.00,3.00,1.00,52.42,52.42,0.00,0.00
30.00,55.00,3.00,2.00,49.83,51.13,0.00,0.00
31.00,55.00,3.00,3.00,56.36,52.87,0.00,0.00
34.00,55.00,3.00,4.00,57.81,54.11,0.00,0.00
35.00,55.00,3.00,5.00,56.78,54.64,0.00,0.00
36.00,55.00,3.00,6.00,56.67,54.98,0.00,0.00
