1.00,55.00,0.00,1.00,56.53,56.53,0.00,0.00
4.00,55.00,0.00,2.00,52.40,54.46,0.00,0.00
5.00,55.00,0.00,3.00,57.63,55.52,0.00,0.00
6.00,55.00,0.00,4.00,49.75,54.08,0.00,0.00
10.00,55.00,0.00,5.00,50.21,53.30,0.00,0.00
11.00,55.00,0.00,6.00,58.85,54.23,0.00,0.00
12.00,55.00,0.00,7.00,56.70,54.58,0.00,0.00
13.00,55.00,1.00,1.00,57.86,57.86,1.00,4.00
13.00,55.00,1.00,2.00,58.86,58.36,1.00,4.00
14.00,55.00,1.00,3.00,49.18,55.30,0.00,0.00
14.00,55.00,1.00,4.00,59.78,56.42,1.00,4.00
15.00,55.00,1.00,5.00,49.86,55.11,0.00,0.00
15.00,55.00,1.00,6.00,58.81,55.73,1.00,4.00
16.00,55.00,1.00,7.00,48.61,54.71,0.00,0.00
19.00,55.00,2.00,1.00,52.27,52.27,0.00,0.00
20.00,55.00,2.00,2.00,53.68,52.97,0.00,0.00
21.00,55.00,2.00,3.00,57.30,54.42,0.00,0.00
22.00,55.00,2.00,4.00,52.82,54.02,0.00,0.00
23.00,55.00,2.00,5.00,54.45,54.10,0.00,0.00
24.00,55.00,2.00,6.00,53.77,54.05,0.00,0.00
26.00,55.00,2.00,7.00,59.07,54.77,0.00,0.00
27.00,55.00,3.00,1.00,51.18,51.18,0.00,0.00
28.00,55.00,3.00,2.00,54.23,52.71,0.00,0.00
31.00,55.00,3.00,3.00,56.36,53.92,0.00,0.00
32.00,55.00,3.00,4.00,54.91,54.17,0.00,0.00
35.00,55.00,3.00,5.00,56.78,54.69,0.00,0.00
37.00,55.00,3.00,6.00,56.53,55.00,0.00,0.00
