0.00,55.00,0.00,1.00,58.81,58.81,0.00,0.00
1.00,55.00,0.00,2.00,56.53,57.67,0.00,0.00
2.00,55.00,0.00,3.00,49.02,54.79,0.00,0.00
3.00,55.00,0.00,4.00,46.41,52.69,0.00,0.00
5.00,55.00,0.00,5.00,57.63,53.68,0.00,0.00
7.00,55.00,0.00,6.00,59.78,54.70,0.00,0.00
14.00,55.00,0.00,7.00,49.18,53.91,1.00,1.00
14.00,55.00,1.00,1.00,50.21,50.21,1.00,1.00
15.00,55.00,1.00,2.00,49.86,50.03,0.00,0.00
15.00,55.00,1.00,3.00,49.49,49.85,1.00,1.00
16.00,55.00,1.00,4.00,49.75,49.83,1.00,1.00
20.00,55.00,1.00,5.00,53.68,50.60,1.00,2.00
20.00,55.00,1.00,6.00,52.27,50.87,1.00,2.00
21.00,55.00,1.00,7.00,57.30,51.79,1.00,4.00
21.00,55.00,2.00,1.00,57.86,57.86,1.00,4.00
22.00,55.00,2.00,2.00,52.82,55.34,0.00,0.00
22.00,55.00,2.00,3.00,58.85,56.51,1.00,4.00
23.00,55.00,2.00,4.00,54.45,56.00,0.00,0.00
23.00,55.00,2.00,5.00,58.86,56.57,1.00,4.00
24.00,55.00,2.00,6.00,53.77,56.10,0.00,0.00
24.00,55.00,2.00,7.00,52.39,55.57,1.00,2.00
25.00,55.00,3.00,1.00,47.77,47.77,0.00,0.00
25.00,55.00,3.00,2.00,52.40,50.09,1.00,2.00
26.00,55.00,3.00,3.00,59.07,53.08,0.00,0.00
27.00,55.00,3.00,4.00,51.18,52.61,0.00,0.00
31.00,55.00,3.00,5.00,56.36,53.36,0.00,0.00
35.00,55.00,3.00,6.00,56.78,53.93,1.00,3.00
35.00,55.00,3.00,7.00,54.91,54.07,1.00,3.00
36.00,55.00,4.00,1.00,56.67,56.67,0.00,0.00
36.00,55.00,4.00,2.00,54.23,55.45,1.00,3.00
37.00,55.00,4.00,3.00,56.53,55.81,0.00,0.00
37.00,55.00,4.00,4.00,56.70,56.03,1.00,3.00
