1.00,55.00,0.00,1.00,56.53,56.53,0.00,0.00
2.00,55.00,0.00,2.00,49.02,52.77,0.00,0.00
4.00,55.00,0.00,3.00,52.40,52.65,0.00,0.00
8.00,55.00,0.00,4.00,58.86,54.20,1.00,4.00
8.00,55.00,0.00,5.00,59.78,55.32,1.00,4.00
9.00,55.00,0.00,6.00,49.49,54.35,0.00,0.00
9.00,55.00,0.00,7.00,57.63,54.82,1.00,4.00
10.00,55.00,1.00,1.00,58.81,58.81,1.00,4.00
11.00,55.00,1.00,2.00,58.85,58.83,0.00,0.00
12.00,55.00,1.00,3.00,56.70,58.12,0.00,0.00
13.00,55.00,1.00,4.00,57.86,58.05,0.00,0.00
14.00,55.00,1.00,5.00,49.18,56.28,0.00,0.00
15.00,55.00,1.00,6.00,49.86,55.21,0.00,0.00
19.00,55.00,1.00,7.00,52.27,54.79,0.00,0.00
20.00,55.00,2.00,1.00,53.68,53.68,0.00,0.00
21.00,55.00,2.00,2.00,57.30,55.49,0.00,0.00
22.00,55.00,2.00,3.00,52.82,54.60,0.00,0.00
23.00,55.00,2.00,4.00,54.45,54.56,0.00,0.00
24.00,55.00,2.00,5.00,53.77,54.41,0.00,0.00
25.00,55.00,2.00,6.00,47.77,53.30,0.00,0.00
26.00,55.00,2.00,7.00,59.07,54.12,0.00,0.00
28.00,55.00,3.00,1.00,54.23,54.23,0.00,0.00
29.00,55.00,3.00,2.00,52.42,53.33,0.00,0.00
30.00,55.00,3.00,3.00,49.83,52.16,0.00,0.00
31.00,55.00,3.00,4.00,56.36,53.21,0.00,0.00
34.00,55.00,3.00,5.00,57.81,54.13,0.00,0.00
35.00,55.00,3.00,6.00,56.78,54.57,0.00,0.00
37.00,55.00,3.00,7.00,56.53,54.85,0.00,0.00
