0.00,55.00,0.00,1.00,54.62,54.62,0.00,0.00
1.00,55.00,0.00,2.00,63.26,58.94,0.00,0.00
2.00,55.00,0.00,3.00,59.98,59.29,0.00,0.00
3.00,55.00,0.00,4.00,57.98,58.96,0.00,0.00
4.00,55.00,0.00,5.00,51.34,57.44,0.00,0.00
5.00,55.00,0.00,6.00,51.34,56.42,0.00,0.00
16.00,55.00,0.00,7.00,53.56,56.01,1.00,2.00
16.00,55.00,1.00,1.00,51.75,51.75,1.00,2.00
17.00,55.00,1.00,2.00,56.87,54.31,0.00,0.00
17.00,55.00,1.00,3.00,51.73,53.45,1.00,2.00
18.00,55.00,1.00,4.00,55.48,53.96,0.00,0.00
18.00,55.00,1.00,5.00,52.19,53.60,1.00,2.00
20.00,55.00,1.00,6.00,58.18,54.37,0.00,0.00
26.00,55.00,1.00,7.00,52.00,54.03,1.00,2.00
26.00,55.00,2.00,1.00,53.38,53.38,1.00,2.00
27.00,55.00,2.00,2.00,56.71,55.05,0.00,0.00
27.00,55.00,2.00,3.00,51.09,53.73,1.00,2.00
28.00,55.00,2.00,4.00,57.89,54.77,0.00,0.00
28.00,55.00,2.00,5.00,53.37,54.49,1.00,2.00
30.00,55.00,2.00,6.00,58.11,55.09,0.00,0.00
32.00,55.00,2.00,7.00,49.98,54.36,1.00,1.00
32.00,55.00,3.00,1.00,49.70,49.70,1.00,1.00
33.00,55.00,3.00,2.00,63.23,56.47,0.00,0.00
33.00,55.00,3.00,3.00,49.31,54.08,1.00,1.00
34.00,55.00,3.00,4.00,63.48,56.43,0.00,0.00
34.00,55.00,3.00,5.00,49.87,55.12,1.00,1.00
35.00,55.00,3.00,6.00,61.13,56.12,0.00,0.00
41.00,55.00,3.00,7.00,56.43,56.16,1.00,3.00
41.00,55.00,4.00,1.00,55.60,55.60,1.00,3.00
42.00,55.00,4.00,2.00,49.52,52.56,0.00,0.00
42.00,55.00,4.00,3.00,55.84,53.65,1.00,3.00
43.00,55.00,4.00,4.00,62.64,55.90,0.00,0.00
43.00,55.00,4.00,5.00,54.50,55.62,1.00,3.00
44.00,55.00,4.00,6.00,52.88,55.16,0.00,0.00
45.00,55.00,4.00,7.00,58.94,55.70,1.00,4.00
45.00,55.00,5.00,1.00,59.26,59.26,1.00,4.00
46.00,55.00,5.00,2.00,53.68,56.47,0.00,0.00
46.00,55.00,5.00,3.00,59.62,57.52,1.00,4.00
47.00,55.00,5.00,4.00,56.80,57.34,0.00,0.00
47.00,55.00,5.00,5.00,58.02,57.48,1.00,4.00
49.00,55.00,5.00,6.00,51.77,56.53,0.00,0.00
55.00,55.00,5.00,7.00,62.83,57.43,1.00,5.00
55.00,55.00,6.00,1.00,62.42,62.42,1.00,5.00
56.00,55.00,6.00,2.00,50.33,56.37,0.00,0.00
56.00,55.00,6.00,3.00,61.49,58.08,1.00,5.00
57.00,55.00,6.00,4.00,51.94,56.54,0.00,0.00
57.00,55.00,6.00,5.00,61.99,57.63,1.00,5.00
58.00,55.00,6.00,6.00,49.68,56.31,0.00,0.00
61.00,55.00,6.00,7.00,53.07,55.85,1.00,2.00
61.00,55.00,7.00,1.00,53.88,53.88,1.00,2.00
62.00,55.00,7.00,2.00,61.43,57.66,0.00,0.00
62.00,55.00,7.00,3.00,53.57,56.29,1.00,2.00
63.00,55.00,7.00,4.00,54.35,55.81,0.00,0.00
63.00,55.00,7.00,5.00,51.56,54.96,1.00,2.00
64.00,55.00,7.00,6.00,53.21,54.67,0.00,0.00
72.00,55.00,7.00,7.00,49.08,53.87,1.00,1.00
72.00,55.00,8.00,1.00,50.12,50.12,1.00,1.00
73.00,55.00,8.00,2.00,61.23,55.68,0.00,0.00
73.00,55.00,8.00,3.00,50.83,54.06,1.00,1.00
74.00,55.00,8.00,4.00,59.60,55.45,0.00,0.00
74.00,55.00,8.00,5.00,50.47,54.45,1.00,1.00
75.00,55.00,8.00,6.00,59.94,55.36,0.00,0.00
81.00,55.00,8.00,7.00,58.35,55.79,1.00,4.00
81.00,55.00,9.00,1.00,57.14,57.14,1.00,4.00
82.00,55.00,9.00,2.00,53.96,55.55,0.00,0.00
82.00,55.00,9.00,3.00,57.97,56.36,1.00,4.00
83.00,55.00,9.00,4.00,49.95,54.76,0.00,0.00
83.00,55.00,9.00,5.00,57.20,55.25,1.00,4.00
84.00,55.00,9.00,6.00,53.66,54.98,0.00,0.00
93.00,55.00,9.00,7.00,57.42,55.33,1.00,4.00
93.00,55.00,10.00,1.00,59.70,59.70,1.00,4.00
94.00,55.00,10.00,2.00,60.56,60.13,0.00,0.00
94.00,55.00,10.00,3.00,58.56,59.61,1.00,4.00
95.00,55.00,10.00,4.00,56.41,58.81,0.00,0.00
95.00,55.00,10.00,5.00,59.94,59.04,1.00,4.00
96.00,55.00,10.00,6.00,56.84,58.67,1.00,3.00
96.00,55.00,10.00,7.00,56.08,58.30,1.00,3.00
97.00,55.00,11.00,1.00,55.41,55.41,0.00,0.00
97.00,55.00,11.00,2.00,54.38,54.90,1.00,3.00
98.00,55.00,11.00,3.00,49.38,53.06,0.00,0.00
98.00,55.00,11.00,4.00,54.83,53.50,1.00,3.00
99.00,55.00,11.00,5.00,50.62,52.92,1.00,1.00
99.00,55.00,11.00,6.00,50.79,52.57,1.00,1.00
100.00,55.00,11.00,7.00,50.74,52.31,1.00,1.00
100.00,55.00,12.00,1.00,50.11,50.11,1.00,1.00
101.00,55.00,12.00,2.00,58.55,54.33,0.00,0.00
102.00,55.00,12.00,3.00,53.72,54.12,0.00,0.00
103.00,55.00,12.00,4.00,56.63,54.75,0.00,0.00
104.00,55.00,12.00,5.00,62.61,56.32,0.00,0.00
105.00,55.00,12.00,6.00,52.74,55.73,0.00,0.00
108.00,55.00,12.00,7.00,52.43,55.26,1.00,2.00
108.00,55.00,13.00,1.00,53.88,53.88,1.00,2.00
109.00,55.00,13.00,2.00,50.15,52.02,0.00,0.00
