0.00,55.00,0.00,1.00,54.62,54.62,0.00,0.00
1.00,55.00,0.00,2.00,63.26,58.94,0.00,0.00
2.00,55.00,0.00,3.00,59.98,59.29,0.00,0.00
3.00,55.00,0.00,4.00,57.98,58.96,0.00,0.00
4.00,55.00,0.00,5.00,51.34,57.44,0.00,0.00
5.00,55.00,0.00,6.00,51.34,56.42,0.00,0.00
36.00,55.00,0.00,7.00,53.57,56.01,1.00,2.00
36.00,55.00,1.00,1.00,51.56,51.56,1.00,2.00
37.00,55.00,1.00,2.00,50.47,51.01,0.00,0.00
37.00,55.00,1.00,3.00,52.00,51.34,1.00,2.00
38.00,55.00,1.00,4.00,59.26,53.32,0.00,0.00
38.00,55.00,1.00,5.00,53.38,53.33,1.00,2.00
39.00,55.00,1.00,6.00,51.09,52.96,1.00,2.00
39.00,55.00,1.00,7.00,53.37,53.02,1.00,2.00
