1.00,55.00,0.00,1.00,56.53,56.53,0.00,0.00
4.00,55.00,0.00,2.00,52.40,54.46,0.00,0.00
6.00,55.00,0.00,3.00,49.75,52.89,0.00,0.00
7.00,55.00,0.00,4.00,59.78,54.61,0.00,0.00
9.00,55.00,0.00,5.00,49.49,53.59,0.00,0.00
11.00,55.00,0.00,6.00,58.85,54.47,0.00,0.00
12.00,55.00,0.00,7.00,56.70,54.78,0.00,0.00
13.00,55.00,1.00,1.00,57.86,57.86,1.00,4.00
13.00,55.00,1.00,2.00,58.86,58.36,1.00,4.00
14.00,55.00,1.00,3.00,49.18,55.30,0.00,0.00
14.00,55.00,1.00,4.00,57.63,55.88,1.00,4.00
15.00,55.00,1.00,5.00,49.86,54.68,0.00,0.00
15.00,55.00,1.00,6.00,58.81,55.37,1.00,4.00
18.00,55.00,1.00,7.00,47.93,54.31,0.00,0.00
19.00,55.00,2.00,1.00,52.27,52.27,0.00,0.00
21.00,55.00,2.00,2.00,57.30,54.78,0.00,0.00
24.00,55.00,2.00,3.00,53.77,54.45,1.00,2.00
24.00,55.00,2.00,4.00,52.82,54.04,1.00,2.00
25.00,55.00,2.00,5.00,53.68,53.97,1.00,2.00
25.00,55.00,2.00,6.00,52.39,53.70,1.00,2.00
26.00,55.00,2.00,7.00,59.07,54.47,0.00,0.00
28.00,55.00,3.00,1.00,54.23,54.23,0.00,0.00
30.00,55.00,3.00,2.00,49.83,52.03,0.00,0.00
32.00,55.00,3.00,3.00,54.91,52.99,0.00,0.00
34.00,55.00,3.00,4.00,57.81,54.19,0.00,0.00
35.00,55.00,3.00,5.00,56.78,54.71,0.00,0.00
36.00,55.00,3.00,6.00,56.67,55.04,0.00,0.00
37.00,55.00,3.00,7.00,56.53,55.25,0.00,0.00
