5.880944095000000260e+01
5.652970175000000097e+01
4.901730595000000079e+01
4.641046750999999659e+01
5.239972314999999981e+01
5.763284460999999936e+01
4.974585883000000308e+01
5.977736980000000244e+01
5.886459478999999817e+01
4.948704487999999913e+01
5.020627824999999689e+01
5.885162779000000199e+01
5.670321763999999831e+01
5.785559127999999873e+01
4.918258634000000029e+01
4.986134454999999832e+01
4.861139848999999913e+01
5.239049828999999647e+01
4.793383094000000000e+01
5.226676256999999737e+01
5.367895939000000283e+01
5.730068659999999880e+01
5.282116828000000197e+01
5.445491985000000312e+01
5.377096686000000147e+01
4.777409403000000054e+01
5.907143845000000226e+01
5.117875684999999919e+01
5.423254148000000185e+01
5.242237710999999933e+01
4.983061790000000002e+01
5.636186374999999771e+01
5.491014167000000157e+01
5.340451614999999919e+01
5.780555406999999946e+01
5.677750598000000082e+01
5.666961383999999669e+01
5.653321411999999668e+01
